Line_item_target,line_item_narative,label,train_test_tag,description,word_count,yake_keywords,yake_keywords_cutoff,yake_keywords_cutoff_ud,augm_text_default_mn_gpt_neo
spam,"0A$NETWORKS allow companies to bill for SMS, so they are responsible for their \suppliers\""",1,train,"0a$networks allow companies bill sms, responsible \suppliers\""",7,"[('companies bill sms', 0.016559150827736194), ('responsible', 0.04491197687864554), ('suppliers', 0.04491197687864554), ('networks allow companies', 0.04940384002065631), ('bill sms', 0.04940384002065631), ('companies bill', 0.09700399286574239), ('networks', 0.15831692877998726), ('sms', 0.15831692877998726), ('companies', 0.29736558256021506), ('bill', 0.29736558256021506)]","['companies', 'bill']","companies,bill","ions of dollars, and other things that are not
                                       "
spam,"For ur chance to win a å£250 cash every wk TXT: ACTION to 80608. T's&C's www.movietrivia.tv custcare 08712405022, 1x150p/wk",1,train,"ur chance win å£250 cash every wk txt: action 80608. t's&c's www.movietrivia.tv custcare 08712405022, 1x150p/wk",15,"[('chance win', 0.04188746641162499), ('action', 0.05899937629682816), ('cash', 0.12363091320521931), ('txt', 0.12363091320521931), ('custcare', 0.17881754828257995), ('chance', 0.2005079697193566), ('win', 0.2005079697193566)]","['chance', 'win']","chance,win",",win,win,win,win,win,win,win,win,win,win,win,win,win,win,win,win,win,win,win,win,win,win,win,win,win"
spam,Hi if ur lookin 4 saucy daytime fun wiv busty married woman Am free all next week Chat now 2 sort time 09099726429 JANINExx Callså£1/minMobsmoreLKPOBOX177HP51FL,1,train,hi ur lookin 4 saucy daytime fun wiv busty married woman free next week chat 2 sort time 09099726429 janinexx callså£1/minmobsmorelkpobox177hp51fl,21,"[('saucy daytime fun', 0.01655915082773619), ('sort time', 0.02570861714399338), ('janinexx callså', 0.02570861714399338), ('daytime fun wiv', 0.03339840940482845), ('fun wiv busty', 0.03339840940482845), ('wiv busty married', 0.03339840940482845), ('busty married woman', 0.03339840940482845), ('married woman free', 0.03339840940482845), ('saucy daytime', 0.04940384002065631), ('week chat', 0.04940384002065631), ('daytime fun', 0.09700399286574239), ('fun wiv', 0.09700399286574239), ('wiv busty', 0.09700399286574239), ('busty married', 0.09700399286574239), ('married woman', 0.09700399286574239), ('woman free', 0.09700399286574239), ('free next week', 0.09700399286574239), ('lookin', 0.15831692877998726), ('saucy', 0.15831692877998726), ('chat', 0.15831692877998726)]",[],,on-1-0-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-
spam,Monthly password for wap. mobsi.com is 391784. Use your wap phone not PC.,1,train,monthly password wap. mobsi.com 391784. use wap phone pc.,9,"[('monthly password wap', 0.039827312765242616), ('monthly password', 0.05155779775444253), ('monthly', 0.17714153162453458), ('password wap', 0.19884428804097265), ('mobsi.com', 0.24941629891189432), ('password', 0.2767838939616615), ('wap', 0.2996260238283888), ('wap phone', 0.6533967899696845), ('phone', 0.6594629176647544)]","['mobsi.com', 'password', 'wap', 'wap phone', 'phone']","mobsi.com,password,wap,wap phone,phone",",phone,phone,phone,phone,phone,phone,phone,phone,phone,phone,phone,phone,phone,phone,phone,phone,phone,phone,phone,phone,phone,phone,phone,phone,phone"
spam,todays vodafone numbers ending with 0089(my last four digits) are selected to received a å£350 award. If your number matches please call 09063442151 to claim your å£350 award,1,train,todays vodafone numbers ending 0089(my last four digits) selected received å£350 award. number matches please call 09063442151 claim å£350 award,20,"[('vodafone numbers ending', 0.023872262873778638), ('todays vodafone numbers', 0.02387226287377864), ('todays vodafone', 0.041894706888585515), ('selected received', 0.041894706888585515), ('award', 0.04586999583846283), ('numbers ending', 0.08216368011037162), ('vodafone numbers', 0.13647482573823894), ('todays', 0.15944641634547613), ('ending', 0.15944641634547613), ('digits', 0.15944641634547613), ('selected', 0.15944641634547613), ('vodafone', 0.2521857611595444), ('received', 0.2521857611595444), ('matches please call', 0.27265284888183433), ('number matches', 0.34565318875119616), ('call', 0.39715938496276104), ('claim', 0.39715938496276104), ('numbers', 0.47618111377610123), ('number', 0.47618111377610123), ('matches', 0.5394301995049116)]","['vodafone', 'received', 'matches please call', 'number matches', 'call', 'claim', 'numbers', 'number', 'matches']","vodafone,received,matches please call,number matches,call,claim,numbers,number,matches",",number,matches,number,matches,number,matches,number,matches,number,matches,number,matches,number,matches,number,matches,number,matches,number,matches"
spam,"Free msg. Sorry, a service you ordered from 81303 could not be delivered as you do not have sufficient credit. Please top up to receive the service.",1,train,"free msg. sorry, service ordered 81303 could delivered sufficient credit. please top receive service.",14,"[('free msg', 0.029059989032151633), ('free', 0.1680456893904008), ('msg', 0.1680456893904008), ('delivered sufficient credit', 0.2600523435499845), ('sufficient credit', 0.29671055212379643), ('service', 0.31840087839888004), ('service ordered', 0.3560193628911659), ('ordered', 0.4122906395087072), ('credit', 0.4122906395087072), ('delivered sufficient', 0.4451196252872818), ('delivered', 0.5549916791128103), ('sufficient', 0.5549916791128103), ('top', 0.6450143698288692), ('receive', 0.6450143698288692), ('receive service', 0.6970618472501786), ('top receive', 0.7124564310016134), ('top receive service', 0.9062690707832973)]","['delivered sufficient credit', 'sufficient credit', 'service', 'service ordered', 'ordered', 'credit', 'delivered sufficient', 'delivered', 'sufficient', 'top', 'receive', 'receive service', 'top receive', 'top receive service']","delivered sufficient credit,sufficient credit,service,service ordered,ordered,credit,delivered sufficient,delivered,sufficient,top,receive,receive service,top receive,top receive service",",top receive service,top receive service,top receive service,top receive service,top receive service,top receive service,top receive service,top receive service,top receive service,top receive service,top receive service,top receive service,top"
spam,"Hi, this is Mandy Sullivan calling from HOTMIX FM...you are chosen to receive å£5000.00 in our Easter Prize draw.....Please telephone 09041940223 to claim before 29/03/05 or your prize will be transferred to someone else....",1,train,"hi, mandy sullivan calling hotmix fm...you chosen receive å£5000.00 easter prize draw.....please telephone 09041940223 claim 29/03/05 prize transferred someone else....",20,"[('easter prize draw', 0.003119375351471571), ('mandy sullivan calling', 0.003589619935348916), ('sullivan calling hotmix', 0.006016990893252952), ('mandy sullivan', 0.019410041520969947), ('easter prize', 0.027972153957335183), ('prize draw', 0.027972153957335183), ('sullivan calling', 0.03223943683265993), ('calling hotmix', 0.03223943683265993), ('chosen receive', 0.03223943683265993), ('prize transferred', 0.0467201903043851), ('claim', 0.050932708275685426), ('mandy', 0.10773927715390114), ('easter', 0.10773927715390114), ('draw', 0.10773927715390114), ('telephone', 0.10773927715390114), ('prize', 0.12628172517393366), ('sullivan', 0.17672724192998282), ('calling', 0.17672724192998282), ('hotmix', 0.17672724192998282), ('chosen', 0.17672724192998282)]",[],,on-1-0-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-
spam,UR GOING 2 BAHAMAS! CallFREEFONE 08081560665 and speak to a live operator to claim either Bahamas cruise ofå£2000 CASH 18+only. To opt out txt X to 07786200117,1,train,ur going 2 bahamas! callfreefone 08081560665 speak live operator claim either bahamas cruise ofå£2000 cash 18+only. opt txt x 07786200117,20,"[('bahamas cruise ofå', 0.19943461022782077), ('callfreefone', 0.23125675974693613), ('cash', 0.23125675974693613), ('speak live operator', 0.24000184265901134), ('bahamas', 0.2414619782088988), ('speak live', 0.28278295899649764), ('cruise ofå', 0.28278295899649764), ('bahamas cruise', 0.3582188362806336), ('live operator claim', 0.3779448866701568), ('speak', 0.4036455166089123), ('ofå', 0.4036455166089123), ('live operator', 0.4250359431189201), ('operator claim', 0.4250359431189201), ('opt txt', 0.4623421955773805), ('opt', 0.4965092922795397), ('live', 0.5461348863686317), ('operator', 0.5461348863686317), ('claim', 0.5461348863686317), ('cruise', 0.5461348863686317), ('txt', 0.6367766627971104)]","['callfreefone', 'cash', 'speak live operator', 'bahamas', 'speak live', 'cruise ofå', 'bahamas cruise', 'live operator claim', 'speak', 'ofå', 'live operator', 'operator claim', 'opt txt', 'opt', 'live', 'operator', 'claim', 'cruise', 'txt']","callfreefone,cash,speak live operator,bahamas,speak live,cruise ofå,bahamas cruise,live operator claim,speak,ofå,live operator,operator claim,opt txt,opt,live,operator,claim,cruise,txt",",ofå,live,operator,claim,ofå,live,operator,ofå,live,operator,ofå,live,operator,ofå,live,operator,ofå,live,operator,ofå,live,"
spam,Someone has conacted our dating service and entered your phone because they fancy you!To find out who it is call from landline 09111030116. PoBox12n146tf15,1,train,someone conacted dating service entered phone fancy you!to find call landline 09111030116. pobox12n146tf15,13,"[('find call landline', 0.016559150827736194), ('conacted dating service', 0.03339840940482845), ('dating service entered', 0.03339840940482845), ('service entered phone', 0.03339840940482845), ('entered phone fancy', 0.03339840940482845), ('call landline', 0.04940384002065631), ('conacted dating', 0.09700399286574239), ('dating service', 0.09700399286574239), ('service entered', 0.09700399286574239), ('entered phone', 0.09700399286574239), ('phone fancy', 0.09700399286574239), ('find call', 0.09700399286574239), ('landline', 0.15831692877998726), ('conacted', 0.29736558256021506), ('dating', 0.29736558256021506), ('service', 0.29736558256021506), ('entered', 0.29736558256021506), ('phone', 0.29736558256021506), ('fancy', 0.29736558256021506), ('find', 0.29736558256021506)]","['conacted', 'dating', 'service', 'entered', 'phone', 'fancy', 'find']","conacted,dating,service,entered,phone,fancy,find",",email,email,email,email,email,email,email,email,email,email,email,email,email,email,email,email,email,email,email,email,email,email,email,email,email"
spam,Hi 07734396839 IBH Customer Loyalty Offer: The NEW NOKIA6600 Mobile from ONLY å£10 at TXTAUCTION!Txt word:START to No:81151 & get Yours Now!4T&,1,train,hi 07734396839 ibh customer loyalty offer: new nokia6600 mobile å£10 txtauction!txt word:start no:81151 & get now!4t&,16,"[('ibh customer loyalty', 0.01655915082773619), ('customer loyalty offer', 0.016559150827736194), ('txt word', 0.02570861714399338), ('txtauction', 0.04491197687864554), ('ibh customer', 0.04940384002065631), ('loyalty offer', 0.04940384002065631), ('customer loyalty', 0.09700399286574239), ('ibh', 0.15831692877998726), ('offer', 0.15831692877998726), ('mobile', 0.15831692877998726), ('txt', 0.15831692877998726), ('word', 0.15831692877998726), ('start', 0.15831692877998726), ('customer', 0.29736558256021506), ('loyalty', 0.29736558256021506)]","['customer', 'loyalty']","customer,loyalty",",and,and,and,and,and,and,and,and,and,and,and,and,and,and,and,and,and,and,and,and,and,and,and,and,and"
spam,SMS AUCTION You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+,1,train,sms auction nokia 7250i. get win free auction. take part send nokia 86021 now. hg/suite342/2lands row/w1jhl 16+,17,"[('sms auction nokia', 0.0606634858666703), ('sms auction', 0.11037615580546475), ('sms', 0.18862761990564408), ('nokia', 0.20891379922321315), ('auction', 0.26349346987302463), ('auction nokia', 0.28236313870455504), ('row', 0.3905123508901548), ('send nokia', 0.39404891902763295), ('free auction', 0.45053984884507503), ('win free auction', 0.46048897250319215), ('part send nokia', 0.5319895003582078), ('win free', 0.5322900849781985), ('win', 0.5893912615387903), ('free', 0.5893912615387903), ('part', 0.6765112199202583), ('send', 0.6765112199202583), ('part send', 0.843887047481121)]","['nokia', 'auction', 'auction nokia', 'row', 'send nokia', 'free auction', 'win free auction', 'part send nokia', 'win free', 'win', 'free', 'part', 'send', 'part send']","nokia,auction,auction nokia,row,send nokia,free auction,win free auction,part send nokia,win free,win,free,part,send,part send"," nokia,row,send nokia,row,send nokia,row,send nokia,row,send nokia,row,send nokia,row,send nokia,row,send nokia,row,send nokia"
spam,Call FREEPHONE 0800 542 0578 now!,1,train,call freephone 0800 542 0578 now!,6,"[('call freephone', 0.02570861714399338), ('call', 0.15831692877998726), ('freephone', 0.15831692877998726)]",[],,on-1-0-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-
spam,"Hack Chat. Get backdoor entry into 121 chat rooms at a fraction of the cost. Reply NEO69 or call 09050280520, to subscribe 25p pm. DPS, Bcm box 8027 Ldn, wc1n3xx",1,train,"hack chat. get backdoor entry 121 chat rooms fraction cost. reply neo69 call 09050280520, subscribe 25p pm. dps, bcm box 8027 ldn, wc1n3xx",23,"[('hack chat', 0.0814637494990497), ('hack', 0.15867174692409788), ('rooms fraction cost', 0.22293829576356747), ('chat', 0.23736836037242118), ('backdoor entry', 0.27052311778771504), ('fraction cost', 0.27052311778771504), ('chat rooms fraction', 0.2895373869067335), ('reply', 0.29781973570188547), ('call', 0.29781973570188547), ('subscribe', 0.29781973570188547), ('ldn', 0.29781973570188547), ('bcm box', 0.31310437729961665), ('chat rooms', 0.34301031674105076), ('entry', 0.3957735844599988), ('cost', 0.3957735844599988), ('rooms fraction', 0.40732942535739364), ('dps', 0.4883092431569894), ('bcm', 0.4883092431569894), ('box', 0.4883092431569894), ('backdoor', 0.5379909971130538)]","['rooms fraction cost', 'chat', 'backdoor entry', 'fraction cost', 'chat rooms fraction', 'reply', 'call', 'subscribe', 'ldn', 'bcm box', 'chat rooms', 'entry', 'cost', 'rooms fraction', 'dps', 'bcm', 'box', 'backdoor']","rooms fraction cost,chat,backdoor entry,fraction cost,chat rooms fraction,reply,call,subscribe,ldn,bcm box,chat rooms,entry,cost,rooms fraction,dps,bcm,box,backdoor",",fraction,chat rooms,reply,call,subscribe,ldn,bcm,box,backdoor,fraction,chat rooms,reply,call,subscribe,ldn,bcm,box,backdoor,f"
spam,"FREE NOKIA Or Motorola with upto 12mths 1/2price linerental, 500 FREE x-net mins&100txt/mth FREE B'tooth*. Call Mobileupd8 on 08001950382 or call 2optout/D3WV",1,train,"free nokia motorola upto 12mths 1/2price linerental, 500 free x-net mins&100txt/mth free b'tooth*. call mobileupd8 08001950382 call 2optout/d3wv",18,"[(""mth free b'tooth"", 0.005085020016133503), ('nokia motorola upto', 0.005269349854613282), ('free x-net mins', 0.007558823398513199), ('free nokia motorola', 0.011262757601106892), ('motorola upto', 0.0259795365686776), ('x-net mins', 0.0259795365686776), ('mth free', 0.03680023829531782), (""free b'tooth"", 0.03680023829531782), ('nokia motorola', 0.03824004326983771), ('free nokia', 0.05443830784661005), ('free x-net', 0.05443830784661005), ('linerental', 0.07876386978938447), ('call', 0.08058539876400328), ('free', 0.08967097396991375), ('upto', 0.1319417988844833), ('mins', 0.1319417988844833), ('mth', 0.1319417988844833), (""b'tooth"", 0.1319417988844833), ('nokia', 0.19191560969485716), ('motorola', 0.19191560969485716)]",[],,on-1-0-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-
